id,date,store_nbr,family,sales,onpromotion
2694405,2017-02-25,1,LINGERIE,7.0,0
2694406,2017-02-25,1,"LIQUOR,WINE,BEER",123.0,1
2694407,2017-02-25,1,MAGAZINES,14.0,0
2694408,2017-02-25,1,MEATS,314.033,1
2694409,2017-02-25,1,PERSONAL CARE,135.0,6
2694410,2017-02-25,1,PET SUPPLIES,8.0,0
2694411,2017-02-25,1,PLAYERS AND ELECTRONICS,7.0,0
2694412,2017-02-25,1,POULTRY,248.647,0
2694413,2017-02-25,1,PREPARED FOODS,84.598,0
2694414,2017-02-25,1,PRODUCE,2237.426,3
2694415,2017-02-25,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2694416,2017-02-25,1,SEAFOOD,33.493,0
2694747,2017-02-25,2,AUTOMOTIVE,5.0,0
2694748,2017-02-25,2,BABY CARE,0.0,0
2694749,2017-02-25,2,BEAUTY,3.0,1
2694750,2017-02-25,2,BEVERAGES,3398.0,14
2694751,2017-02-25,2,BOOKS,1.0,0
2694752,2017-02-25,2,BREAD/BAKERY,693.0,6
2694753,2017-02-25,2,CELEBRATION,14.0,3
2694754,2017-02-25,2,CLEANING,994.0,16
2694755,2017-02-25,2,DAIRY,934.0,15
2694756,2017-02-25,2,DELI,274.913,9
2694757,2017-02-25,2,EGGS,193.0,1
2694758,2017-02-25,2,FROZEN FOODS,128.096,3
2694759,2017-02-25,2,GROCERY I,4353.0,69
2694760,2017-02-25,2,GROCERY II,47.0,1
2694761,2017-02-25,2,HARDWARE,3.0,0
2694762,2017-02-25,2,HOME AND KITCHEN I,37.0,4
2694763,2017-02-25,2,HOME AND KITCHEN II,18.0,2
2694764,2017-02-25,2,HOME APPLIANCES,0.0,0
2694765,2017-02-25,2,HOME CARE,343.0,7
2694766,2017-02-25,2,LADIESWEAR,38.0,0
2694767,2017-02-25,2,LAWN AND GARDEN,23.0,0
2694768,2017-02-25,2,LINGERIE,16.0,0
2694769,2017-02-25,2,"LIQUOR,WINE,BEER",114.0,2
2694770,2017-02-25,2,MAGAZINES,24.0,0
2694771,2017-02-25,2,MEATS,351.754,0
2694772,2017-02-25,2,PERSONAL CARE,369.0,10
2694773,2017-02-25,2,PET SUPPLIES,10.0,0
2694774,2017-02-25,2,PLAYERS AND ELECTRONICS,4.0,0
2694775,2017-02-25,2,POULTRY,509.255,0
2694776,2017-02-25,2,PREPARED FOODS,162.07,1
2694777,2017-02-25,2,PRODUCE,2463.879,5
2694778,2017-02-25,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2694779,2017-02-25,2,SEAFOOD,26.986,1
2695110,2017-02-25,3,AUTOMOTIVE,10.0,0
2695111,2017-02-25,3,BABY CARE,4.0,0
2695112,2017-02-25,3,BEAUTY,17.0,2
2695113,2017-02-25,3,BEVERAGES,10422.0,17
2695114,2017-02-25,3,BOOKS,2.0,0
2695115,2017-02-25,3,BREAD/BAKERY,1502.749,6
2695116,2017-02-25,3,CELEBRATION,39.0,1
2695117,2017-02-25,3,CLEANING,2682.0,14
2695118,2017-02-25,3,DAIRY,2530.0,16
2695119,2017-02-25,3,DELI,483.648,8
2695120,2017-02-25,3,EGGS,550.0,1
2695121,2017-02-25,3,FROZEN FOODS,400.0,3
2695122,2017-02-25,3,GROCERY I,9454.0,77
2695123,2017-02-25,3,GROCERY II,82.0,1
2695124,2017-02-25,3,HARDWARE,2.0,0
2695125,2017-02-25,3,HOME AND KITCHEN I,85.0,6
2695126,2017-02-25,3,HOME AND KITCHEN II,39.0,0
2695127,2017-02-25,3,HOME APPLIANCES,1.0,0
2695128,2017-02-25,3,HOME CARE,709.0,6
2695129,2017-02-25,3,LADIESWEAR,53.0,0
2695130,2017-02-25,3,LAWN AND GARDEN,77.0,0
2695131,2017-02-25,3,LINGERIE,36.0,0
2695132,2017-02-25,3,"LIQUOR,WINE,BEER",376.0,2
2695133,2017-02-25,3,MAGAZINES,51.0,0
2695134,2017-02-25,3,MEATS,805.869,0
2695135,2017-02-25,3,PERSONAL CARE,679.0,9
2695136,2017-02-25,3,PET SUPPLIES,34.0,0
2695137,2017-02-25,3,PLAYERS AND ELECTRONICS,41.0,0
2695138,2017-02-25,3,POULTRY,1207.514,0
2695139,2017-02-25,3,PREPARED FOODS,451.987,1
2695140,2017-02-25,3,PRODUCE,8127.55,5
2695141,2017-02-25,3,SCHOOL AND OFFICE SUPPLIES,4.0,0
2695142,2017-02-25,3,SEAFOOD,92.354,1
2696166,2017-02-26,1,AUTOMOTIVE,1.0,0
2696167,2017-02-26,1,BABY CARE,0.0,0
2696168,2017-02-26,1,BEAUTY,1.0,0
2696169,2017-02-26,1,BEVERAGES,690.0,9
2696170,2017-02-26,1,BOOKS,0.0,0
2696171,2017-02-26,1,BREAD/BAKERY,124.075,3
2696172,2017-02-26,1,CELEBRATION,0.0,0
2696173,2017-02-26,1,CLEANING,220.0,12
2696174,2017-02-26,1,DAIRY,227.0,13
2696175,2017-02-26,1,DELI,44.641,4
2696176,2017-02-26,1,EGGS,53.0,1
2696177,2017-02-26,1,FROZEN FOODS,24.0,2
2696178,2017-02-26,1,GROCERY I,927.0,50
2696179,2017-02-26,1,GROCERY II,5.0,1
2696180,2017-02-26,1,HARDWARE,0.0,0
2696181,2017-02-26,1,HOME AND KITCHEN I,4.0,0
2696182,2017-02-26,1,HOME AND KITCHEN II,0.0,0
2696183,2017-02-26,1,HOME APPLIANCES,0.0,0
2696184,2017-02-26,1,HOME CARE,55.0,3
2696185,2017-02-26,1,LADIESWEAR,5.0,0
2696186,2017-02-26,1,LAWN AND GARDEN,9.0,0
2696187,2017-02-26,1,LINGERIE,2.0,0
2696188,2017-02-26,1,"LIQUOR,WINE,BEER",41.0,0
2696189,2017-02-26,1,MAGAZINES,3.0,0
2696190,2017-02-26,1,MEATS,82.119,0
2696191,2017-02-26,1,PERSONAL CARE,43.0,2
2696192,2017-02-26,1,PET SUPPLIES,4.0,0
2696193,2017-02-26,1,PLAYERS AND ELECTRONICS,3.0,0
2696194,2017-02-26,1,POULTRY,111.314,0
2696195,2017-02-26,1,PREPARED FOODS,31.119999,0
2696196,2017-02-26,1,PRODUCE,754.585,3
2696197,2017-02-26,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2696198,2017-02-26,1,SEAFOOD,10.172,0
2696529,2017-02-26,2,AUTOMOTIVE,11.0,0
2696530,2017-02-26,2,BABY CARE,0.0,0
2696531,2017-02-26,2,BEAUTY,4.0,1
2696532,2017-02-26,2,BEVERAGES,2489.0,13
2696533,2017-02-26,2,BOOKS,0.0,0
2696534,2017-02-26,2,BREAD/BAKERY,622.0,6
2696535,2017-02-26,2,CELEBRATION,4.0,0
2696536,2017-02-26,2,CLEANING,913.0,15
2696537,2017-02-26,2,DAIRY,762.0,17
2696538,2017-02-26,2,DELI,236.567,8
2696539,2017-02-26,2,EGGS,146.0,1
2696540,2017-02-26,2,FROZEN FOODS,111.0,3
2696541,2017-02-26,2,GROCERY I,3435.0,68
2696542,2017-02-26,2,GROCERY II,39.0,1
2696543,2017-02-26,2,HARDWARE,1.0,0
2696544,2017-02-26,2,HOME AND KITCHEN I,26.0,4
2696545,2017-02-26,2,HOME AND KITCHEN II,12.0,1
2696546,2017-02-26,2,HOME APPLIANCES,0.0,0
2696547,2017-02-26,2,HOME CARE,207.0,6
2696548,2017-02-26,2,LADIESWEAR,16.0,0
2696549,2017-02-26,2,LAWN AND GARDEN,12.0,0
2696550,2017-02-26,2,LINGERIE,9.0,0
2696551,2017-02-26,2,"LIQUOR,WINE,BEER",97.0,2
2696552,2017-02-26,2,MAGAZINES,6.0,0
2696553,2017-02-26,2,MEATS,338.259,0
2696554,2017-02-26,2,PERSONAL CARE,205.0,7
2696555,2017-02-26,2,PET SUPPLIES,10.0,0
2696556,2017-02-26,2,PLAYERS AND ELECTRONICS,5.0,0
2696557,2017-02-26,2,POULTRY,442.323,0
2696558,2017-02-26,2,PREPARED FOODS,151.906,1
2696559,2017-02-26,2,PRODUCE,1892.248,5
2696560,2017-02-26,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2696561,2017-02-26,2,SEAFOOD,23.105999,0
2696892,2017-02-26,3,AUTOMOTIVE,20.0,0
2696893,2017-02-26,3,BABY CARE,1.0,0
2696894,2017-02-26,3,BEAUTY,13.0,2
2696895,2017-02-26,3,BEVERAGES,7701.0,20
2696896,2017-02-26,3,BOOKS,3.0,0
2696897,2017-02-26,3,BREAD/BAKERY,1193.54,6
2696898,2017-02-26,3,CELEBRATION,25.0,0
2696899,2017-02-26,3,CLEANING,1824.0,14
2696900,2017-02-26,3,DAIRY,1982.0,16
2696901,2017-02-26,3,DELI,327.45898,7
2696902,2017-02-26,3,EGGS,449.0,1
2696903,2017-02-26,3,FROZEN FOODS,297.928,3
2696904,2017-02-26,3,GROCERY I,7123.0,74
2696905,2017-02-26,3,GROCERY II,48.0,1
2696906,2017-02-26,3,HARDWARE,6.0,0
2696907,2017-02-26,3,HOME AND KITCHEN I,91.0,3
2696908,2017-02-26,3,HOME AND KITCHEN II,36.0,2
2696909,2017-02-26,3,HOME APPLIANCES,1.0,0
2696910,2017-02-26,3,HOME CARE,562.0,7
2696911,2017-02-26,3,LADIESWEAR,71.0,0
2696912,2017-02-26,3,LAWN AND GARDEN,61.0,0
2696913,2017-02-26,3,LINGERIE,25.0,0
2696914,2017-02-26,3,"LIQUOR,WINE,BEER",239.0,2
2696915,2017-02-26,3,MAGAZINES,38.0,0
2696916,2017-02-26,3,MEATS,626.165,0
2696917,2017-02-26,3,PERSONAL CARE,574.0,8
2696918,2017-02-26,3,PET SUPPLIES,17.0,0
2696919,2017-02-26,3,PLAYERS AND ELECTRONICS,26.0,0
2696920,2017-02-26,3,POULTRY,908.104,0
2696921,2017-02-26,3,PREPARED FOODS,326.252,1
2696922,2017-02-26,3,PRODUCE,6201.351,5
2696923,2017-02-26,3,SCHOOL AND OFFICE SUPPLIES,1.0,0
2696924,2017-02-26,3,SEAFOOD,65.088,1
2697948,2017-02-27,1,AUTOMOTIVE,3.0,0
2697949,2017-02-27,1,BABY CARE,0.0,0
2697950,2017-02-27,1,BEAUTY,0.0,0
2697951,2017-02-27,1,BEVERAGES,669.0,11
2697952,2017-02-27,1,BOOKS,0.0,0
2697953,2017-02-27,1,BREAD/BAKERY,104.888,1
2697954,2017-02-27,1,CELEBRATION,0.0,0
2697955,2017-02-27,1,CLEANING,145.0,9
2697956,2017-02-27,1,DAIRY,183.0,9
2697957,2017-02-27,1,DELI,46.528,2
2697958,2017-02-27,1,EGGS,35.0,1
2697959,2017-02-27,1,FROZEN FOODS,22.0,2
2697960,2017-02-27,1,GROCERY I,762.0,52
2697961,2017-02-27,1,GROCERY II,16.0,1
2697962,2017-02-27,1,HARDWARE,0.0,0
2697963,2017-02-27,1,HOME AND KITCHEN I,0.0,0
2697964,2017-02-27,1,HOME AND KITCHEN II,3.0,0
2697965,2017-02-27,1,HOME APPLIANCES,2.0,0
2697966,2017-02-27,1,HOME CARE,39.0,2
2697967,2017-02-27,1,LADIESWEAR,4.0,0
2697968,2017-02-27,1,LAWN AND GARDEN,3.0,0
2697969,2017-02-27,1,LINGERIE,2.0,0
2697970,2017-02-27,1,"LIQUOR,WINE,BEER",42.0,0
2697971,2017-02-27,1,MAGAZINES,4.0,0
2697972,2017-02-27,1,MEATS,66.156,0
2697973,2017-02-27,1,PERSONAL CARE,32.0,3
2697974,2017-02-27,1,PET SUPPLIES,0.0,0
2697975,2017-02-27,1,PLAYERS AND ELECTRONICS,4.0,0
2697976,2017-02-27,1,POULTRY,80.938,0
2697977,2017-02-27,1,PREPARED FOODS,42.375,0
2697978,2017-02-27,1,PRODUCE,633.76,0
2697979,2017-02-27,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2697980,2017-02-27,1,SEAFOOD,6.396,0
2698311,2017-02-27,2,AUTOMOTIVE,4.0,0
2698312,2017-02-27,2,BABY CARE,0.0,0
2698313,2017-02-27,2,BEAUTY,4.0,1
2698314,2017-02-27,2,BEVERAGES,2352.0,13
2698315,2017-02-27,2,BOOKS,0.0,0
2698316,2017-02-27,2,BREAD/BAKERY,601.0,6
2698317,2017-02-27,2,CELEBRATION,26.0,0
2698318,2017-02-27,2,CLEANING,930.0,14
2698319,2017-02-27,2,DAIRY,828.0,15
2698320,2017-02-27,2,DELI,186.374,8
2698321,2017-02-27,2,EGGS,153.0,1
2698322,2017-02-27,2,FROZEN FOODS,110.934,2
2698323,2017-02-27,2,GROCERY I,3767.0,69
2698324,2017-02-27,2,GROCERY II,23.0,1
2698325,2017-02-27,2,HARDWARE,0.0,0
2698326,2017-02-27,2,HOME AND KITCHEN I,24.0,2
2698327,2017-02-27,2,HOME AND KITCHEN II,14.0,1
2698328,2017-02-27,2,HOME APPLIANCES,0.0,0
2698329,2017-02-27,2,HOME CARE,268.0,5
2698330,2017-02-27,2,LADIESWEAR,23.0,0
2698331,2017-02-27,2,LAWN AND GARDEN,7.0,0
2698332,2017-02-27,2,LINGERIE,13.0,0
2698333,2017-02-27,2,"LIQUOR,WINE,BEER",130.0,1
2698334,2017-02-27,2,MAGAZINES,8.0,0
2698335,2017-02-27,2,MEATS,277.749,0
2698336,2017-02-27,2,PERSONAL CARE,287.0,10
2698337,2017-02-27,2,PET SUPPLIES,8.0,0
2698338,2017-02-27,2,PLAYERS AND ELECTRONICS,5.0,0
2698339,2017-02-27,2,POULTRY,422.491,0
2698340,2017-02-27,2,PREPARED FOODS,140.195,1
2698341,2017-02-27,2,PRODUCE,2135.373,4
2698342,2017-02-27,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2698343,2017-02-27,2,SEAFOOD,20.24,0
2698674,2017-02-27,3,AUTOMOTIVE,4.0,0
2698675,2017-02-27,3,BABY CARE,2.0,0
2698676,2017-02-27,3,BEAUTY,5.0,1
2698677,2017-02-27,3,BEVERAGES,7249.0,17
2698678,2017-02-27,3,BOOKS,2.0,0
2698679,2017-02-27,3,BREAD/BAKERY,1030.652,6
2698680,2017-02-27,3,CELEBRATION,30.0,0
2698681,2017-02-27,3,CLEANING,1683.0,15
2698682,2017-02-27,3,DAIRY,1927.0,16
2698683,2017-02-27,3,DELI,308.512,6
2698684,2017-02-27,3,EGGS,409.0,1
2698685,2017-02-27,3,FROZEN FOODS,329.127,3
2698686,2017-02-27,3,GROCERY I,6974.0,73
2698687,2017-02-27,3,GROCERY II,62.0,1
2698688,2017-02-27,3,HARDWARE,1.0,0
2698689,2017-02-27,3,HOME AND KITCHEN I,75.0,4
2698690,2017-02-27,3,HOME AND KITCHEN II,47.0,2
2698691,2017-02-27,3,HOME APPLIANCES,2.0,0
2698692,2017-02-27,3,HOME CARE,455.0,6
2698693,2017-02-27,3,LADIESWEAR,66.0,0
2698694,2017-02-27,3,LAWN AND GARDEN,52.0,0
2698695,2017-02-27,3,LINGERIE,19.0,0
2698696,2017-02-27,3,"LIQUOR,WINE,BEER",229.0,1
2698697,2017-02-27,3,MAGAZINES,25.0,0
2698698,2017-02-27,3,MEATS,581.643,0
2698699,2017-02-27,3,PERSONAL CARE,527.0,8
2698700,2017-02-27,3,PET SUPPLIES,22.0,0
2698701,2017-02-27,3,PLAYERS AND ELECTRONICS,35.0,0
2698702,2017-02-27,3,POULTRY,891.979,0
2698703,2017-02-27,3,PREPARED FOODS,291.96,1
2698704,2017-02-27,3,PRODUCE,5929.385,2
2698705,2017-02-27,3,SCHOOL AND OFFICE SUPPLIES,1.0,0
2698706,2017-02-27,3,SEAFOOD,71.923004,1
2699730,2017-02-28,1,AUTOMOTIVE,2.0,0
2699731,2017-02-28,1,BABY CARE,0.0,0
2699732,2017-02-28,1,BEAUTY,2.0,1
2699733,2017-02-28,1,BEVERAGES,1059.0,11
2699734,2017-02-28,1,BOOKS,0.0,0
2699735,2017-02-28,1,BREAD/BAKERY,134.242,4
2699736,2017-02-28,1,CELEBRATION,7.0,0
2699737,2017-02-28,1,CLEANING,309.0,13
2699738,2017-02-28,1,DAIRY,361.0,8
2699739,2017-02-28,1,DELI,61.934,4
2699740,2017-02-28,1,EGGS,74.0,1
2699741,2017-02-28,1,FROZEN FOODS,77.471,1
2699742,2017-02-28,1,GROCERY I,1392.0,53
2699743,2017-02-28,1,GROCERY II,3.0,0
2699744,2017-02-28,1,HARDWARE,0.0,0
2699745,2017-02-28,1,HOME AND KITCHEN I,7.0,0
2699746,2017-02-28,1,HOME AND KITCHEN II,6.0,1
2699747,2017-02-28,1,HOME APPLIANCES,0.0,0
2699748,2017-02-28,1,HOME CARE,77.0,1
2699749,2017-02-28,1,LADIESWEAR,8.0,0
2699750,2017-02-28,1,LAWN AND GARDEN,4.0,0
2699751,2017-02-28,1,LINGERIE,3.0,0
2699752,2017-02-28,1,"LIQUOR,WINE,BEER",62.0,1
2699753,2017-02-28,1,MAGAZINES,4.0,0
2699754,2017-02-28,1,MEATS,111.985,1
2699755,2017-02-28,1,PERSONAL CARE,64.0,6
2699756,2017-02-28,1,PET SUPPLIES,1.0,0
2699757,2017-02-28,1,PLAYERS AND ELECTRONICS,5.0,0
2699758,2017-02-28,1,POULTRY,204.396,0
2699759,2017-02-28,1,PREPARED FOODS,45.4,0
2699760,2017-02-28,1,PRODUCE,1454.561,3
2699761,2017-02-28,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2699762,2017-02-28,1,SEAFOOD,13.768,0
2700093,2017-02-28,2,AUTOMOTIVE,14.0,0
2700094,2017-02-28,2,BABY CARE,0.0,0
2700095,2017-02-28,2,BEAUTY,7.0,1
2700096,2017-02-28,2,BEVERAGES,3839.0,12
2700097,2017-02-28,2,BOOKS,0.0,0
2700098,2017-02-28,2,BREAD/BAKERY,709.441,6
2700099,2017-02-28,2,CELEBRATION,14.0,0
2700100,2017-02-28,2,CLEANING,996.0,15
2700101,2017-02-28,2,DAIRY,1077.0,13
2700102,2017-02-28,2,DELI,290.601,9
2700103,2017-02-28,2,EGGS,225.0,1
2700104,2017-02-28,2,FROZEN FOODS,137.215,3
2700105,2017-02-28,2,GROCERY I,4980.0,71
2700106,2017-02-28,2,GROCERY II,20.0,1
2700107,2017-02-28,2,HARDWARE,2.0,0
2700108,2017-02-28,2,HOME AND KITCHEN I,37.0,4
2700109,2017-02-28,2,HOME AND KITCHEN II,18.0,1
2700110,2017-02-28,2,HOME APPLIANCES,3.0,0
2700111,2017-02-28,2,HOME CARE,321.0,5
2700112,2017-02-28,2,LADIESWEAR,40.0,0
2700113,2017-02-28,2,LAWN AND GARDEN,23.0,0
2700114,2017-02-28,2,LINGERIE,13.0,0
2700115,2017-02-28,2,"LIQUOR,WINE,BEER",74.0,1
2700116,2017-02-28,2,MAGAZINES,11.0,0
2700117,2017-02-28,2,MEATS,452.246,0
2700118,2017-02-28,2,PERSONAL CARE,315.0,8
2700119,2017-02-28,2,PET SUPPLIES,11.0,0
2700120,2017-02-28,2,PLAYERS AND ELECTRONICS,9.0,0
2700121,2017-02-28,2,POULTRY,580.254,0
2700122,2017-02-28,2,PREPARED FOODS,127.238,1
2700123,2017-02-28,2,PRODUCE,2928.074,3
2700124,2017-02-28,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2700125,2017-02-28,2,SEAFOOD,42.282,0
2700456,2017-02-28,3,AUTOMOTIVE,11.0,0
2700457,2017-02-28,3,BABY CARE,6.0,0
2700458,2017-02-28,3,BEAUTY,11.0,1
2700459,2017-02-28,3,BEVERAGES,11896.0,16
2700460,2017-02-28,3,BOOKS,0.0,0
2700461,2017-02-28,3,BREAD/BAKERY,1684.597,6
2700462,2017-02-28,3,CELEBRATION,34.0,0
2700463,2017-02-28,3,CLEANING,2631.0,14
2700464,2017-02-28,3,DAIRY,2899.0,16
2700465,2017-02-28,3,DELI,524.335,7
2700466,2017-02-28,3,EGGS,618.0,1
2700467,2017-02-28,3,FROZEN FOODS,365.253,3
2700468,2017-02-28,3,GROCERY I,10543.0,75
2700469,2017-02-28,3,GROCERY II,96.0,1
2700470,2017-02-28,3,HARDWARE,5.0,0
2700471,2017-02-28,3,HOME AND KITCHEN I,45.0,3
2700472,2017-02-28,3,HOME AND KITCHEN II,51.0,1
2700473,2017-02-28,3,HOME APPLIANCES,3.0,0
2700474,2017-02-28,3,HOME CARE,795.0,5
2700475,2017-02-28,3,LADIESWEAR,74.0,0
2700476,2017-02-28,3,LAWN AND GARDEN,53.0,0
2700477,2017-02-28,3,LINGERIE,41.0,0
2700478,2017-02-28,3,"LIQUOR,WINE,BEER",187.0,1
2700479,2017-02-28,3,MAGAZINES,37.0,0
2700480,2017-02-28,3,MEATS,781.485,0
2700481,2017-02-28,3,PERSONAL CARE,844.0,9
2700482,2017-02-28,3,PET SUPPLIES,24.0,0
2700483,2017-02-28,3,PLAYERS AND ELECTRONICS,41.0,0
2700484,2017-02-28,3,POULTRY,1333.63,0
2700485,2017-02-28,3,PREPARED FOODS,485.048,1
2700486,2017-02-28,3,PRODUCE,9103.906,3
2700487,2017-02-28,3,SCHOOL AND OFFICE SUPPLIES,1.0,0
2700488,2017-02-28,3,SEAFOOD,113.75,0
2701512,2017-03-01,1,AUTOMOTIVE,1.0,0
2701513,2017-03-01,1,BABY CARE,0.0,0
2701514,2017-03-01,1,BEAUTY,3.0,1
2701515,2017-03-01,1,BEVERAGES,3343.0,25
2701516,2017-03-01,1,BOOKS,0.0,0
2701517,2017-03-01,1,BREAD/BAKERY,564.652,22
2701518,2017-03-01,1,CELEBRATION,14.0,0
2701519,2017-03-01,1,CLEANING,1029.0,11
2701520,2017-03-01,1,DAIRY,1162.0,31
2701521,2017-03-01,1,DELI,165.752,5
2701522,2017-03-01,1,EGGS,215.0,4
2701523,2017-03-01,1,FROZEN FOODS,158.0,1
2701524,2017-03-01,1,GROCERY I,3628.0,71
2701525,2017-03-01,1,GROCERY II,23.0,0
2701526,2017-03-01,1,HARDWARE,0.0,0
2701527,2017-03-01,1,HOME AND KITCHEN I,7.0,2
2701528,2017-03-01,1,HOME AND KITCHEN II,30.0,1
2701529,2017-03-01,1,HOME APPLIANCES,0.0,0
2701530,2017-03-01,1,HOME CARE,258.0,5
2701531,2017-03-01,1,LADIESWEAR,22.0,0
2701532,2017-03-01,1,LAWN AND GARDEN,28.0,5
2701533,2017-03-01,1,LINGERIE,10.0,0
2701534,2017-03-01,1,"LIQUOR,WINE,BEER",92.0,1
2701535,2017-03-01,1,MAGAZINES,11.0,0
2701536,2017-03-01,1,MEATS,367.102,0
2701537,2017-03-01,1,PERSONAL CARE,188.0,8
2701538,2017-03-01,1,PET SUPPLIES,9.0,0
2701539,2017-03-01,1,PLAYERS AND ELECTRONICS,12.0,0
2701540,2017-03-01,1,POULTRY,420.864,0
2701541,2017-03-01,1,PREPARED FOODS,117.784,1
2701542,2017-03-01,1,PRODUCE,4897.014,216
2701543,2017-03-01,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2701544,2017-03-01,1,SEAFOOD,43.295,0
2701875,2017-03-01,2,AUTOMOTIVE,5.0,0
2701876,2017-03-01,2,BABY CARE,1.0,0
2701877,2017-03-01,2,BEAUTY,10.0,1
2701878,2017-03-01,2,BEVERAGES,3431.0,20
2701879,2017-03-01,2,BOOKS,2.0,0
2701880,2017-03-01,2,BREAD/BAKERY,698.667,22
2701881,2017-03-01,2,CELEBRATION,16.0,0
2701882,2017-03-01,2,CLEANING,1075.0,13
2701883,2017-03-01,2,DAIRY,1179.0,32
2701884,2017-03-01,2,DELI,245.827,6
2701885,2017-03-01,2,EGGS,253.0,4
2701886,2017-03-01,2,FROZEN FOODS,111.234,3
2701887,2017-03-01,2,GROCERY I,4942.0,67
2701888,2017-03-01,2,GROCERY II,34.0,1
2701889,2017-03-01,2,HARDWARE,4.0,0
2701890,2017-03-01,2,HOME AND KITCHEN I,29.0,2
2701891,2017-03-01,2,HOME AND KITCHEN II,41.0,2
2701892,2017-03-01,2,HOME APPLIANCES,2.0,0
2701893,2017-03-01,2,HOME CARE,349.0,6
2701894,2017-03-01,2,LADIESWEAR,20.0,0
2701895,2017-03-01,2,LAWN AND GARDEN,24.0,7
2701896,2017-03-01,2,LINGERIE,6.0,0
2701897,2017-03-01,2,"LIQUOR,WINE,BEER",31.0,1
2701898,2017-03-01,2,MAGAZINES,11.0,0
2701899,2017-03-01,2,MEATS,414.36,0
2701900,2017-03-01,2,PERSONAL CARE,327.0,7
2701901,2017-03-01,2,PET SUPPLIES,12.0,0
2701902,2017-03-01,2,PLAYERS AND ELECTRONICS,4.0,0
2701903,2017-03-01,2,POULTRY,455.018,0
2701904,2017-03-01,2,PREPARED FOODS,129.043,1
2701905,2017-03-01,2,PRODUCE,4189.267,212
2701906,2017-03-01,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2701907,2017-03-01,2,SEAFOOD,55.996,1
2702238,2017-03-01,3,AUTOMOTIVE,7.0,0
2702239,2017-03-01,3,BABY CARE,4.0,0
2702240,2017-03-01,3,BEAUTY,6.0,2
2702241,2017-03-01,3,BEVERAGES,10107.0,21
2702242,2017-03-01,3,BOOKS,2.0,0
2702243,2017-03-01,3,BREAD/BAKERY,1604.428,24
2702244,2017-03-01,3,CELEBRATION,38.0,0
2702245,2017-03-01,3,CLEANING,2464.0,11
2702246,2017-03-01,3,DAIRY,2640.0,36
2702247,2017-03-01,3,DELI,410.007,3
2702248,2017-03-01,3,EGGS,618.0,4
2702249,2017-03-01,3,FROZEN FOODS,345.077,3
2702250,2017-03-01,3,GROCERY I,9703.0,72
2702251,2017-03-01,3,GROCERY II,69.0,1
2702252,2017-03-01,3,HARDWARE,1.0,0
2702253,2017-03-01,3,HOME AND KITCHEN I,72.0,4
2702254,2017-03-01,3,HOME AND KITCHEN II,52.0,1
2702255,2017-03-01,3,HOME APPLIANCES,1.0,0
2702256,2017-03-01,3,HOME CARE,652.0,6
2702257,2017-03-01,3,LADIESWEAR,39.0,0
2702258,2017-03-01,3,LAWN AND GARDEN,75.0,13
2702259,2017-03-01,3,LINGERIE,22.0,0
2702260,2017-03-01,3,"LIQUOR,WINE,BEER",139.0,1
2702261,2017-03-01,3,MAGAZINES,12.0,0
2702262,2017-03-01,3,MEATS,750.636,0
2702263,2017-03-01,3,PERSONAL CARE,616.0,7
2702264,2017-03-01,3,PET SUPPLIES,19.0,0
2702265,2017-03-01,3,PLAYERS AND ELECTRONICS,27.0,0
2702266,2017-03-01,3,POULTRY,1371.168,0
2702267,2017-03-01,3,PREPARED FOODS,402.813,2
2702268,2017-03-01,3,PRODUCE,12632.642,225
2702269,2017-03-01,3,SCHOOL AND OFFICE SUPPLIES,3.0,0
2702270,2017-03-01,3,SEAFOOD,98.182,1
2703294,2017-03-02,1,AUTOMOTIVE,3.0,0
2703295,2017-03-02,1,BABY CARE,0.0,0
2703296,2017-03-02,1,BEAUTY,8.0,1
2703297,2017-03-02,1,BEVERAGES,2519.0,20
2703298,2017-03-02,1,BOOKS,0.0,0
2703299,2017-03-02,1,BREAD/BAKERY,410.388,18
2703300,2017-03-02,1,CELEBRATION,22.0,0
2703301,2017-03-02,1,CLEANING,924.0,10
2703302,2017-03-02,1,DAIRY,848.0,31
2703303,2017-03-02,1,DELI,129.168,0
2703304,2017-03-02,1,EGGS,160.0,1
2703305,2017-03-02,1,FROZEN FOODS,84.0,2
2703306,2017-03-02,1,GROCERY I,3323.0,52
2703307,2017-03-02,1,GROCERY II,23.0,0
2703308,2017-03-02,1,HARDWARE,2.0,0
2703309,2017-03-02,1,HOME AND KITCHEN I,24.0,2
2703310,2017-03-02,1,HOME AND KITCHEN II,17.0,1
2703311,2017-03-02,1,HOME APPLIANCES,0.0,0
2703312,2017-03-02,1,HOME CARE,259.0,5
2703313,2017-03-02,1,LADIESWEAR,17.0,0
2703314,2017-03-02,1,LAWN AND GARDEN,9.0,0
